"pieces","location_id","location_name","item_id","item_code","item_name","company_id","company_name","item_group_id","item_group_name","shopify product id","shopify product variant id","shopify product inventory id","is_bom","is_allocated"
1,1,Finish Goods,47303,LJ-BR0096-14YGLGD-6.5,Classic Round Diamond Chain Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9013528101082,46838179889370,48940385108186,1,0
1,1,Finish Goods,48634,LJ-BR0104-14YGLGD-6.5,Mermaid Tail Diamond Chain Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9013050802394,46836263944410,48938235494618,1,0
1,1,Finish Goods,47402,LJ-N00078-14YGLGD,Round Diamond Butterfly Pendant Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9019445543130,46856986689754,48959273992410,1,0
1,1,Finish Goods,48098,LJ-N00080-14YGLGD,Emerald & Round Symmetry & Sparkle Diamond Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9019445706970,46856987050202,48959274320090,1,0
1,1,Finish Goods,47990,LJ-PD0357-14YGLGD,Tri-Halo Diamond Pendant,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9023043305690,46869187625178,48971531550938,1,0
1,1,Finish Goods,47714,LJ-PD0274-14YGLGD,Three-Stone Diamond Drop Pendant,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9011958808794,46830875640026,48932755505370,1,0
1,1,Finish Goods,47540,LJ-PD0273-14YGLGD,Eternal Duo Circle Diamond Pendant,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9011958743258,46830875410650,48932755275994,1,0
1,1,Finish Goods,49919,LJ-E00392-14YGLGD,Celeste Vision Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9008318513370,46820227121370,48921985745114,1,0
1,1,Finish Goods,49931,LJ-PE0296-14YGLGD,Diora Bloom Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9008318775514,46820228104410,48921986728154,1,0
1,1,Finish Goods,49935,LJ-E00395-14RGLGD,Ellipse Round Diamond Dangle Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9014489809114,46843834171610,48946069012698,1,0
1,1,Finish Goods,49957,LJ-BR0116-14YGLGD-7,Marquise Eye Round diamond Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9058439626970,47030837870810,49134161133786,1,0
1,1,Finish Goods,22128,LJ-R00464-14YGLGD-12,Half Bezel Pear Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8865831289050,46475184439514,48575473877210,1,0
1,1,Finish Goods,50098,LJ-R00655-14RGLGD-12,The Embrace Round Diamond Gap Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9056090128602,47006917198042,49110144057562,1,0
1,1,Finish Goods,50457,LJ-PD0263-14YGLGD,Classic Lily-Cut Diamond Pendant Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9083758575834,47104153911514,49207549329626,1,0
1,1,Finish Goods,50279,LJ-PE0297-14YGLGD,Antiqua Drop Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9008318906586,46820228464858,48921987088602,1,0
1,1,Finish Goods,50285,LJ-PD0296-14YGLGD,Solar Arc Diamond Pendant Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9007387541722,46815647039706,48917375320282,1,0
1,1,Finish Goods,50291,LJ-E00388-14YGLGD,Classic J-Hoop Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9014489710810,46843833549018,48946068390106,1,0
1,1,Finish Goods,50311,LJ-BR0120-14YGLGD-7,Pearluxe Halo Chain Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9011966673114,46830957068506,48932837523674,1,0
1,1,Finish Goods,49597,LJ-E00410-14RGLGD,Petal Bloom Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9008319070426,46820228956378,48921987580122,1,0
1,1,Finish Goods,50333,LJ-PE0301-14YGLGD,Eternal Sparkle Round Diamond Studs Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9020632727770,46859425710298,48961730707674,1,0
1,1,Finish Goods,50460,LJ-N00116-14RGLGD,Geometric Shape Cushion Cut Diamond Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9065853419738,47052686590170,49155709010138,1,0
1,1,Finish Goods,49977,LJ-E00394-14YGLGD,Halora Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9008318644442,46820227514586,48921986138330,1,0
1,1,Finish Goods,36839,LJ-SBR0008-14YGLGD-2.5,Pear & Round Diamond Cuff Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8844885557466,46400728924378,48500996702426,1,0
1,1,Finish Goods,49990,LJ-R00696-14YGLGD-12,Classic Vanki Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9056089473242,47006911529178,49110135963866,1,0
1,1,Finish Goods,50074,LJ-R00699-14YGLGD-12,Leaflet Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9056089604314,47006912512218,49110136946906,1,0
1,1,Finish Goods,13441,LJ-R00585-14YGLGD-12,Duet Pear Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8962966585562,46650114048218,48750712520922,1,0
1,1,Finish Goods,49628,LJ-E00417-14YGLGD,Ethereal Elegant Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9083758543066,47104153714906,49207549133018,1,0
1,1,Finish Goods,50461,LJ-SBR0009-14YGLGD02.5,LJ-SBR0009-14YGLGD02.5,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,50244,LJ-BR0118-14YGLGD-6.5,Curve Twilight Chain Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9008901521626,46822546276570,48924297527514,1,0
1,1,Finish Goods,50350,LJ-E00401-14RGLGD,Cluster Drop Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9008319201498,46820229513434,48921988137178,1,0
1,1,Finish Goods,50355,LJ-E00389-14YGLGD,Celestial Spark Diamond Hoops Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9083758411994,47104152568026,49207547986138,1,0
1,1,Finish Goods,50362,LJ-PD0299-14RGLGD,Trio Frame Diamond Pendant Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9044827996378,46960862134490,49063693189338,1,0
1,1,Finish Goods,50459,LJ-BR0119-14YGLGD-7,Halo Round Mangalsutra Bracelet,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9011966607578,46830955757786,48932836212954,1,0
1,1,Finish Goods,50409,LJ-E00390-14YGLGD,Loop Round Diamond Dangle Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9014489743578,46843833745626,48946068586714,1,0
1,1,Finish Goods,50416,LJ-E00402-14RGLGD,Sunbloom Cluster Diamond Studs,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9007387443418,46815646646490,48917374927066,1,0
1,1,Finish Goods,50425,LJ-BR0117-14YGLGD-7,Pearline Chain Bracelet,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9008901456090,46822545031386,48924296282330,1,0
1,1,Finish Goods,50458,LJ-E00396-14RGLGD,Glimmer Round Diamond Dangle Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9043346915546,46956653117658,49059464577242,1,0
1,1,Finish Goods,50462,LJ-E00393-14YGLGD,Ethereal Trigon Studs,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9022884151514,46868892811482,48971236638938,1,0
1,1,Finish Goods,50463,LJ-R00704-14YGLGD-12,Gem Hexagon Halo Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9058436645082,47030815752410,49134139015386,1,0
1,1,Finish Goods,49325,LJ-R00711-14YGLGD-12,Floraluxe Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9011483246810,46828257902810,48930116829402,1,0
1,1,Finish Goods,22044,LJ-R00465-14YGLGD-12,Classic Round Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8861399449818,46460350202074,48560520560858,1,0
1,1,Finish Goods,50337,LJ-PE0299-14RGLGD,Kinetic Square Round Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9043346817242,46956652232922,49059463233754,1,0
1,1,Finish Goods,49811,LJ-N00117-14YGLGD,Petal Shine Pear & Round Diamond Necklace,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9015469801690,46846302224602,48948547158234,1,0
1,1,Finish Goods,29110,LJ-R00379-14YGLGD-14,"0.15Ct Half Eternity Round Diamond Band",2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8848662692058,46415175123162,48515482222810,1,0
1,1,Finish Goods,46309,LJ-R00627-14YGLGD-14,Marquise & Round Diamond Anniversary Band,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8995605184730,46772621115610,48874114220250,1,0
1,1,Finish Goods,46225,LJ-R00634-14YGLGD-14,Marquise and Round Diamond Floral Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8995560325338,46772366639322,48873856499930,1,0
1,1,Finish Goods,46393,LJ-R00631-14YGLGD-14,Round Halo Split Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8995607707866,46772629012698,48874122150106,1,0
1,1,Finish Goods,50523,LJ-R00645-14YGLGD-12,Facet Flora Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9051067089114,46987918803162,49090839675098,1,0
1,1,Finish Goods,50520,LJ-R00647-14YGLGD-12,LJ-R00647-14YGLGD-12,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9004653707482,46805726331098,48907290476762,1,0
1,1,Finish Goods,50530,LJ-R00650-14RGLGD-14,LJ-R00650-14RGLGD-14,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9000672657626,46789726929114,48891179794650,1,0
1,1,Finish Goods,50527,LJ-R00619-14YGLGD-12,LJ-R00619-14YGLGD-12,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,50524,LJ-R00644-14RGLGD-12,Glimmer Heart Round Diamond Ring,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9048109088986,46974970593498,49077873410266,1,0
1,1,Finish Goods,50521,LJ-R00632-14YGLGD-12,Twilight Heart Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9007369322714,46815542542554,48917269872858,1,0
1,1,Finish Goods,50531,LJ-R00633-14RGLGD-12,Octagonal Emerald & Round Diamond Halo Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9046286565594,46966925066458,49069823197402,1,0
1,1,Finish Goods,50528,LJ-R00626-14YGLGD-12,Split Band Pear Cluster Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8999641841882,46784777093338,48886189392090,1,0
1,1,Finish Goods,50522,LJ-R00622-14RGLGD-12,Heart And Halo Diamond Ring,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,50532,LJ-R00624-14YGLGD-12,"0.59 ct Round Half Eternity Diamond Band",2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8999641940186,46784779911386,48886192210138,1,0
1,1,Finish Goods,50529,LJ-PR0245-14YGLGD-12,Glowing Swirl Diamond Ring,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9085758669018,47115546001626,49219005579482,1,0
1,1,Finish Goods,50526,LJ-R00718-18RGLGD-14,Floral Net Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9042947801306,46954899374298,49057645756634,1,0
1,1,Finish Goods,50533,LJ-R00719-18RGLGD-10,Dual Star Floral Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9042950160602,46954914119898,49057660502234,1,0
1,1,Finish Goods,50537,LJ-R00724-18YGLGD-12,Ornate Flora Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9085067559130,47112186134746,49215623987418,1,0
1,1,Finish Goods,50545,LJ-R00722-18YGLGD-14,Tear-Drop Embrace Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9059027910874,47034515947738,49137852219610,1,0
1,1,Finish Goods,50541,LJ-R00720-18YGLGD-11,Shimmer Bar Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9086226694362,47120262955226,49223734329562,1,0
1,1,Finish Goods,46468,LJ-PD0250-14YGLGD,Round Diamond Leaf Pendant,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8995670130906,46772914389210,48874408018138,1,0
1,1,Finish Goods,50538,LJ-PD0249-14YGLGD,Cluster Round Diamond Triangle Pendant,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9021720363226,46863544910042,48965853642970,1,0
1,1,Finish Goods,50546,LJ-PD0244-14YGLGD,Half Diamond Butterfly Pendant,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9004653674714,46805725872346,48907290018010,1,0
1,1,Finish Goods,50542,LJ-PD0311-18YGLGD,Celestial Sparkle Diamond Pendant,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9047744839898,46973350609114,49076250050778,1,0
1,1,Finish Goods,50534,LJ-N00092-14YGLGD,Cluster Diamond Flower Y-Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9007375876314,46815584420058,48917311783130,1,0
1,1,Finish Goods,50539,LJ-N00091-14YGLGD,Flywheel Cluster Diamond Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9005106102490,46808235081946,48909912670426,1,0
1,1,Finish Goods,50547,LJ-N00094-14YGLGD,Trinity Halo Diamond Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9011349061850,46827952701658,48929809137882,1,0
1,1,Finish Goods,50535,LJ-E00425-18RGLGD,Rhombus Row Round Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9044728447194,46960452993242,49063284605146,1,0
1,1,Finish Goods,50540,LJ-PE0250-14YGLGD,Round Diamond Leaf Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8993322565850,46765794066650,48867266134234,1,0
1,1,Finish Goods,50548,LJ-PE0249-14YGLGD,Round Diamond Triangle Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8993322598618,46765794263258,48867266330842,1,0
1,1,Finish Goods,50544,LJ-E00330-14YGLGD,Triangular Fan Round Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9058439332058,47030834168026,49134157431002,1,0
1,1,Finish Goods,46840,LJ-E00306-14RGLGD,Twin Row Round Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9007375810778,46815583502554,48917310865626,1,0
1,1,Finish Goods,46836,LJ-E00296-14YGLGD,Round Diamond Floral Swirl Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9000672887002,46789729550554,48891182416090,1,0
1,1,Finish Goods,46180,LJ-E00307-14YGLGD,Infinity Loop Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8993322664154,46765794459866,48867266527450,1,0
1,1,Finish Goods,50536,LJ-E00293-14YGLGD,Blush Bloom Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9051054342362,46987876860122,49090791375066,1,0
1,1,Finish Goods,50549,LJ-E00308-14RGLGD,Convex Hexagon Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9043373064410,46956766593242,49059586867418,1,0
1,1,Finish Goods,50514,LJ-E00312-14RGLGD,Round Diamond Pear Shape Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9000672919770,46789729779930,48891182645466,1,0
1,1,Finish Goods,50553,LJ-E00313-14RGLGD,Round Diamond Wheel Design Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9000672952538,46789729976538,48891182842074,1,0
1,1,Finish Goods,50550,LJ-E00331-14YGLGD,Geo Cluster Round Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9058439364826,47030834364634,49134157627610,1,0
1,1,Finish Goods,50551,LJ-E00329-14YGLGD,Round Diamond Ladder Hoop Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9007375745242,46815583240410,48917310603482,1,0
1,1,Finish Goods,50554,LJ-SBR001-14YGLGD-2.4,LJ-SBR001-14YGLGD-2.4,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,50556,LJ-SBR004-14YGLGD-2.5,LJ-SBR004-14YGLGD-2.5,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,50555,LJ-SBR003-14YGLGD-2.5,LJ-SBR003-14YGLGD-2.5,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,51100,LJ-PD0279-14YGLGD,Ribbon Elegance Diamond Pendant With Chain,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9110353739994,47206716670170,49310793924826,1,0
1,1,Finish Goods,51107,LJ-PD0231-14RGLGD,Interlocking Halo Diamond Necklace,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8923956150490,46606988280026,48707505750234,1,0
1,1,Finish Goods,51120,LJ-E00373-14YGLGD,Sunflower Round Diamond Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9023980273882,46873211797722,48975593865434,1,0
1,1,Finish Goods,51214,LJ-E00378-14YGLGD,Celestia Square Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9012480901338,46833039048922,48934987563226,1,0
1,1,Finish Goods,15127,LJ-R00548-14YGLGD-12,Luminous Curve Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8966436913370,46661231476954,48762115326170,1,0
1,1,Finish Goods,16158,LJ-R00530-14YGLGD-12,Oval & Round Cut Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8966447792346,46661278957786,48762162807002,1,0
1,1,Finish Goods,16598,LJ-R00525-14RGLGD-12,Modern Trio Pear Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8967460258010,46665144762586,48766048960730,1,0
1,1,Finish Goods,52159,LJ-R00671-14YGLGD-10,The Starlight Round Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9027792928986,46896084091098,48998655099098,1,0
1,1,Finish Goods,51402,LJ-R00684-14YGLGD-13,Swirl Blossom Round Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9027659890906,46895798845658,48998332498138,1,0
1,1,Finish Goods,51568,LJ-R00680-14YGLGD-11,Eternal Sparkle Round Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9030260490458,46908046901466,49010725093594,1,0
1,1,Finish Goods,51135,LJ-R00673-14YGLGD-10,The Everlasting Round Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9027793223898,46896090153178,48998661193946,1,0
1,1,Finish Goods,16326,LJ-R00529-14YGLGD-12,Twisted Lumina Round & Pear Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8905912713434,46554429096154,48654831485146,1,0
1,1,Finish Goods,51513,LJ-R00528-14WGLGD-12,Blue Gemstone with Oval Diamond Ring,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,8967460683994,46665151643866,48766055842010,1,0
1,1,Finish Goods,52158,LJ-R00683-14YGLGD-14,Round Diamond Destiny Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9030251315418,46907952890074,49010631082202,1,0
1,1,Finish Goods,14709,LJ-R00558-14YGLGD-14,Wrap-Around Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8967386759386,46664601174234,48765505208538,1,0
1,1,Finish Goods,51653,LJ-R00672-14YGLGD-12,The Modern Edge Round Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9027793027290,46896086810842,48998657818842,1,0
1,1,Finish Goods,51741,LJ-R00677-14YGLGD-12,Eternal Wave Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,51831,LJ-R00685-14YGLGD-10,Peacock Bloom Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9110357442778,47206762741978,49310839996634,1,0
1,1,Finish Goods,51957,LJ-R00675-14YGLGD-12,Sparkling Horizon Round Diamond Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9027801415898,46896126722266,48998698189018,1,0
1,1,Finish Goods,52077,LJ-R00687-14YGLGD-12,Round Cut Diamond Promise Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9027659170010,46895792128218,48998325780698,1,0
1,1,Finish Goods,52049,LJ-BR0106-14YGLGD-6.5,Circle Symphony Diamond Chain Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9114610368730,47220220461274,49324418367706,1,0
1,1,Finish Goods,51911,LJ-TN0023-14RGLGD,Eternal Embrace Diamond Mangalsutra,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8966415319258,46660996923610,48761857999066,1,0
1,1,Finish Goods,2078,LJ-R00210-14RGLGD-12,Round Halo Solitaire Ring with Diamond Accented Shoulders,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8857094455514,46445134512346,48545395179738,1,0
1,1,Finish Goods,2317,LJ-R00168-14YGLGD-13,Marquise and Emerald Toi et Moi Engagement Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8857525387482,46446557528282,48546812297434,1,0
1,1,Finish Goods,2149,LJ-R00208-14YGLGD-13,Round-Cut Halo Pavé Twist Engagement Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8857094095066,46445131006170,48545391673562,1,0
1,1,Finish Goods,40116,LJ-TN0010-14YGLGD,Emerald-Cut Diamond Halo Mangalsutra,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,8831810928858,46349211467994,48449412464858,1,0
1,1,Finish Goods,44871,LJ-R00602-18RGLGD-10,Modern Prong Set Round Solitaire Ring ,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8989135438042,46748605251802,48849999495386,1,0
1,1,Finish Goods,44243,LJ-R00608-18RGLGD-12,Three-Stone Oval Anniversary Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8988399698138,46746138673370,48847462858970,1,0
1,1,Finish Goods,52257,LJ-E00336-18WGLGD,Oval Diamond Bali Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9013524496602,46838175367386,48940380586202,1,0
1,1,Finish Goods,52275,LJ-BR0123-14YGLGD-7,Heart Letters Diamond Charm Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9120629260506,47244282069210,49348679368922,1,0
1,1,Finish Goods,52329,LJ-BR0124-14YGLGD-7,Charmlink Chain Bracelet,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9011966771418,46830958411994,48932838867162,1,0
1,1,Finish Goods,52370,LJ-R00693-18RGLGD-12,Baguette & Round Diamond Harmony Ring,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9056090423514,47006921916634,49110148776154,1,0
1,1,Finish Goods,49570,LJ-E00405-14RGLGD,Halo Spark Round Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9043346850010,46956652429530,49059463430362,1,0
1,1,Finish Goods,22128,LJ-R00464-14YGLGD-12,Half Bezel Pear Diamond Ring,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,8865831289050,46475184439514,48575473877210,1,0
